V,Cr,Ti,W,Zr,phases,slice_V,slice_Zr,temperature_k
0.8,0.09,0.065,0.04,0.005,"{""BCC_B2#1"": 0.9890590408917608, ""C15_LAVES#1"": 0.0065849941255542305, ""FCC_L12#1"": 0.0006845920610085488, ""HCP_A3#2"": 0.00221620990818263, ""HCP_A3#3"": 0.001455163013493998}",0.8,0.005,873.0
0.8,0.09,0.07,0.035,0.005,"{""BCC_B2#1"": 0.9892541744918859, ""C15_LAVES#1"": 0.0063716059825087434, ""FCC_L12#1"": 0.0006851329742331411, ""HCP_A3#2"": 0.0022261171600315315, ""HCP_A3#3"": 0.001462969391340756}",0.8,0.005,873.0
0.8,0.09,0.075,0.03,0.005,"{""BCC_B2#1"": 0.9894712640524698, ""C15_LAVES#1"": 0.00613550542494569, ""FCC_L12#1"": 0.0006856845911882266, ""HCP_A3#2"": 0.0022362105184657124, ""HCP_A3#3"": 0.0014713354129302979}",0.8,0.005,873.0
0.8,0.09,0.08,0.025,0.005,"{""BCC_B2#1"": 0.9897124612688418, ""C15_LAVES#1"": 0.005874587646307902, ""FCC_L12#1"": 0.0006862466220792035, ""HCP_A3#2"": 0.002246482716494336, ""HCP_A3#3"": 0.0014802217462767536}",0.8,0.005,873.0
0.8,0.09,0.085,0.02,0.005,"{""BCC_B2#1"": 0.9899801693176193, ""C15_LAVES#1"": 0.0055865154462913765, ""FCC_L12#1"": 0.0006868187454708072, ""HCP_A3#2"": 0.002256926990326551, ""HCP_A3#3"": 0.0014895695002921348}",0.8,0.005,873.0
0.8,0.09,0.09,0.015,0.005,"{""BCC_B2#1"": 0.9902770734332379, ""C15_LAVES#1"": 0.005268695041969137, ""FCC_L12#1"": 0.0006874006040834613, ""HCP_A3#2"": 0.0022675368718556577, ""HCP_A3#3"": 0.0014992940488540816}",0.8,0.005,873.0
0.8,0.09,0.095,0.01,0.005,"{""BCC_B2#1"": 0.9906061764014777, ""C15_LAVES#1"": 0.004918249241672181, ""FCC_L12#1"": 0.0006879918010815495, ""HCP_A3#2"": 0.0022783060229063234, ""HCP_A3#3"": 0.0015092765328622415}",0.8,0.005,873.0
0.8,0.09,0.1,0.005,0.005,"{""BCC_B2#1"": 0.9909708397994693, ""C15_LAVES#1"": 0.004531987985625996, ""FCC_L12#1"": 0.0006885918968950117, ""HCP_A3#2"": 0.002289228084669456, ""HCP_A3#3"": 0.0015193522333402701}",0.8,0.005,873.0
0.8,0.09,0.105,0.0,0.005,"{""BCC_B2#1"": 0.9913748321271274, ""C15_LAVES#1"": 0.004106376253966752, ""FCC_L12#1"": 0.0006892004065691694, ""HCP_A3#2"": 0.002300296523984637, ""HCP_A3#3"": 0.0015292946883518647}",0.8,0.005,873.0
0.8,0.095,0.0,0.1,0.005,"{""BCC_B2#1"": 0.9892067643331608, ""C15_LAVES#1"": 0.007311640506190429, ""FCC_L12#1"": 0.0006781612246524904, ""HCP_A3#2"": 0.0020985520500840633, ""ZRO2_MONO#1"": 0.000704881885912244}",0.8,0.005,873.0
0.8,0.095,0.005,0.095,0.005,"{""BCC_B2#1"": 0.9892408011077785, ""C15_LAVES#1"": 0.007269861810249335, ""FCC_L12#1"": 0.0006785349666206264, ""HCP_A3#2"": 0.0021059448515854708, ""ZRO2_MONO#1"": 0.0007048572637659862}",0.8,0.005,873.0
0.8,0.095,0.01,0.09,0.005,"{""BCC_B2#1"": 0.9892823924692713, ""C15_LAVES#1"": 0.007220273838159595, ""FCC_L12#1"": 0.0006789285417467366, ""HCP_A3#2"": 0.002113577354657402, ""ZRO2_MONO#1"": 0.0007048277961649666}",0.8,0.005,873.0
0.8,0.095,0.015,0.085,0.005,"{""BCC_B2#1"": 0.9893322518477236, ""C15_LAVES#1"": 0.007162170694970809, ""FCC_L12#1"": 0.0006793409790658569, ""HCP_A3#2"": 0.002121445996506603, ""ZRO2_MONO#1"": 0.0007047904817332778}",0.8,0.005,873.0
0.8,0.095,0.02,0.08,0.005,"{""BCC_B2#1"": 0.9893911289086795, ""C15_LAVES#1"": 0.007094809342768326, ""FCC_L12#1"": 0.0006797713630682774, ""HCP_A3#3"": 0.002129547076899232, ""ZRO2_MONO#1"": 0.000704743308584777}",0.8,0.005,873.0
0.8,0.095,0.025,0.075,0.005,"{""BCC_B2#1"": 0.9894598207147137, ""C15_LAVES#1"": 0.007017400252919355, ""FCC_L12#1"": 0.0006802188335911731, ""HCP_A3#3"": 0.0021378768269439846, ""ZRO2_MONO#1"": 0.0007046833718319309}",0.8,0.005,873.0
0.8,0.095,0.03,0.07,0.005,"{""BCC_B2#1"": 0.9895391832783095, ""C15_LAVES#1"": 0.006929097301130235, ""FCC_L12#1"": 0.0006806825837937963, ""HCP_A3#3"": 0.0021464314689674064, ""ZRO2_MONO#1"": 0.000704605367799286}",0.8,0.005,873.0
0.8,0.095,0.035,0.065,0.005,"{""BCC_B2#1"": 0.9896301392117551, ""C15_LAVES#1"": 0.006828987444984158, ""FCC_L12#1"": 0.0006811618539894738, ""HCP_A3#3"": 0.0021552072616834827, ""ZRO2_MONO#1"": 0.0007045042275876854}",0.8,0.005,873.0
0.8,0.095,0.04,0.06,0.005,"{""BCC_B2#1"": 0.9897336927056444, ""C15_LAVES#1"": 0.006716079435973285, ""FCC_L12#1"": 0.0006816559288468613, ""HCP_A3#3"": 0.0021642005540796943, ""ZRO2_MONO#1"": 0.0007043713754554477}",0.8,0.005,873.0
0.8,0.095,0.045,0.055,0.005,"{""BCC_B2#1"": 0.9898509407126758, ""C15_LAVES#1"": 0.006589292342995411, ""FCC_L12#1"": 0.0006821641310086623, ""HCP_A3#3"": 0.0021734078266749017, ""ZRO2_MONO#1"": 0.0007041949866452855}",0.8,0.005,873.0
0.8,0.095,0.05,0.05,0.005,"{""BCC_B2#1"": 0.9899830850454079, ""C15_LAVES#1"": 0.006447443284444447, ""FCC_L12#1"": 0.0006826858140967033, ""HCP_A3#3"": 0.0021828257284559026, ""ZRO2_MONO#1"": 0.000703960127595264}",0.8,0.005,873.0
0.8,0.095,0.055,0.045,0.005,"{""BCC_B2#1"": 0.9887057259397999, ""C15_LAVES#1"": 0.006975981457567416, ""FCC_L12#1"": 0.0006831116262501226, ""HCP_A3#2"": 0.0014426061514579882, ""HCP_A3#3"": 0.0021925748249247176}",0.8,0.005,873.0
0.8,0.095,0.06,0.04,0.005,"{""BCC_B2#1"": 0.9888641202812234, ""C15_LAVES#1"": 0.006800637771521315, ""FCC_L12#1"": 0.000683629556878684, ""HCP_A3#2"": 0.0014494559415516681, ""HCP_A3#3"": 0.002202156448824711}",0.8,0.005,873.0
0.8,0.095,0.065,0.035,0.005,"{""BCC_B2#1"": 0.9890412897628653, ""C15_LAVES#1"": 0.006605698843332863, ""FCC_L12#1"": 0.0006841589602002847, ""HCP_A3#2"": 0.0014569155164314315, ""HCP_A3#3"": 0.0022119369171702246}",0.8,0.005,873.0
0.8,0.095,0.07,0.03,0.005,"{""BCC_B2#1"": 0.9892390141053866, ""C15_LAVES#1"": 0.006389410281019959, ""FCC_L12#1"": 0.0006846995869753712, ""HCP_A3#2"": 0.001464969018692351, ""HCP_A3#3"": 0.0022219070079255343}",0.8,0.005,873.0
0.8,0.095,0.075,0.025,0.005,"{""BCC_B2#1"": 0.9894592845218335, ""C15_LAVES#1"": 0.006149818369443239, ""FCC_L12#1"": 0.0006852511674505039, ""HCP_A3#2"": 0.0014735873479108511, ""HCP_A3#3"": 0.0022320585933619814}",0.8,0.005,873.0
0.8,0.095,0.08,0.02,0.005,"{""BCC_B2#1"": 0.9897043274002759, ""C15_LAVES#1"": 0.005884750295535881, ""FCC_L12#1"": 0.0006858134057455878, ""HCP_A3#2"": 0.0014827246538606893, ""HCP_A3#3"": 0.002242384244582099}",0.8,0.005,873.0
0.8,0.095,0.085,0.015,0.005,"{""BCC_B2#1"": 0.9899766323177573, ""C15_LAVES#1"": 0.005591791434951595, ""FCC_L12#1"": 0.0006863859748242367, ""HCP_A3#2"": 0.0014923132982061205, ""HCP_A3#3"": 0.002252876974260672}",0.8,0.005,873.0
0.8,0.095,0.09,0.01,0.005,"{""BCC_B2#1"": 0.9902789846881952, ""C15_LAVES#1"": 0.005268259896301547, ""FCC_L12#1"": 0.0006869685120403252, ""HCP_A3#2"": 0.0015022568538914185, ""HCP_A3#3"": 0.0022635300495713337}",0.8,0.005,873.0
0.8,0.095,0.095,0.005,0.005,"{""BCC_B2#1"": 0.9906145036771145, ""C15_LAVES#1"": 0.004911178373993109, ""FCC_L12#1"": 0.0006875606153395608, ""HCP_A3#2"": 0.0015124204965051584, ""HCP_A3#3"": 0.0022743368370478022}",0.8,0.005,873.0
0.8,0.095,0.1,0.0,0.005,"{""BCC_B2#1"": 0.9909866863227498, ""C15_LAVES#1"": 0.004517243309657515, ""FCC_L12#1"": 0.0006881618401151486, ""HCP_A3#2"": 0.0015226178718656354, ""HCP_A3#3"": 0.0022852906556122435}",0.8,0.005,873.0
0.8,0.1,0.0,0.095,0.005,"{""BCC_B2#1"": 0.9891948213292413, ""C15_LAVES#1"": 0.0073282628223703475, ""FCC_L12#1"": 0.0006778210794951286, ""HCP_A3#3"": 0.0020942099041042998, ""ZRO2_MONO#1"": 0.0007048848647886015}",0.8,0.005,873.0
0.8,0.1,0.005,0.09,0.005,"{""BCC_B2#1"": 0.9892275846361807, ""C15_LAVES#1"": 0.0072876876668847585, ""FCC_L12#1"": 0.0006781895734130788, ""HCP_A3#3"": 0.002101678502284688, ""ZRO2_MONO#1"": 0.0007048596212368195}",0.8,0.005,873.0
0.8,0.1,0.01,0.085,0.005,"{""BCC_B2#1"": 0.9892681145183108, ""C15_LAVES#1"": 0.007239089799192538, ""FCC_L12#1"": 0.0006785790140295696, ""HCP_A3#3"": 0.002109388668079617, ""ZRO2_MONO#1"": 0.0007048280003876797}",0.8,0.005,873.0
0.8,0.1,0.015,0.08,0.005,"{""BCC_B2#1"": 0.9893171462977783, ""C15_LAVES#1"": 0.007181740765425814, ""FCC_L12#1"": 0.0006789882778301698, ""HCP_A3#3"": 0.0021173363398699243, ""ZRO2_MONO#1"": 0.000704788319095689}",0.8,0.005,873.0
0.8,0.1,0.02,0.075,0.005,"{""BCC_B2#1"": 0.9893754520718827, ""C15_LAVES#1"": 0.00711487636285903, ""FCC_L12#1"": 0.0006794163164855616, ""HCP_A3#3"": 0.002125517322397681, ""ZRO2_MONO#1"": 0.0007047379263749022}",0.8,0.005,873.0
0.8,0.1,0.025,0.07,0.005,"{""BCC_B2#1"": 0.9894438518693386, ""C15_LAVES#1"": 0.007037686497987667, ""FCC_L12#1"": 0.0006798621545706638, ""HCP_A3#3"": 0.0021339273574563587, ""ZRO2_MONO#1"": 0.0007046721206465265}",0.8,0.005,873.0
0.8,0.1,0.03,0.065,0.005,"{""BCC_B2#1"": 0.989523221529933, ""C15_LAVES#1"": 0.006949304244771894, ""FCC_L12#1"": 0.0006803248827192341, ""HCP_A3#3"": 0.002142562175569467, ""ZRO2_MONO#1"": 0.0007045871670063473}",0.8,0.005,873.0
0.8,0.1,0.035,0.06,0.005,"{""BCC_B2#1"": 0.9896145094730262, ""C15_LAVES#1"": 0.006848794532593669, ""FCC_L12#1"": 0.000680803655273791, ""HCP_A3#3"": 0.0021514175585937265, ""ZRO2_MONO#1"": 0.000704474780512688}",0.8,0.005,873.0
0.8,0.1,0.04,0.055,0.005,"{""BCC_B2#1"": 0.9897187439541306, ""C15_LAVES#1"": 0.006735142454690785, ""FCC_L12#1"": 0.000681297680143604, ""HCP_A3#3"": 0.002160489375577232, ""ZRO2_MONO#1"": 0.0007043265354578328}",0.8,0.005,873.0
0.8,0.1,0.045,0.05,0.005,"{""BCC_B2#1"": 0.9898370516393189, ""C15_LAVES#1"": 0.0066072407066896655, ""FCC_L12#1"": 0.00068180621510758, ""HCP_A3#3"": 0.002169773635926847, ""ZRO2_MONO#1"": 0.0007041278029568694}",0.8,0.005,873.0
0.8,0.1,0.05,0.045,0.005,"{""BCC_B2#1"": 0.989970666539121, ""C15_LAVES#1"": 0.006463877185497746, ""FCC_L12#1"": 0.0006823285568346165, ""HCP_A3#2"": 0.0021792665172099355, ""ZRO2_MONO#1"": 0.0007038612013365087}",0.8,0.005,873.0
0.8,0.1,0.055,0.04,0.005,"{""BCC_B2#1"": 0.9886930651473834, ""C15_LAVES#1"": 0.006991335305014412, ""FCC_L12#1"": 0.0006827373842112044, ""HCP_A3#2"": 0.002188916967993062, ""HCP_A3#3"": 0.001443945195397573}",0.8,0.005,873.0
0.8,0.1,0.06,0.035,0.005,"{""BCC_B2#1"": 0.9888536235395947, ""C15_LAVES#1"": 0.006813514360516095, ""FCC_L12#1"": 0.0006832545488165127, ""HCP_A3#2"": 0.0021985759536134776, ""HCP_A3#3"": 0.0014510315974589011}",0.8,0.005,873.0
0.8,0.1,0.065,0.03,0.005,"{""BCC_B2#1"": 0.9890334769920393, ""C15_LAVES#1"": 0.0066155683131668055, ""FCC_L12#1"": 0.0006837834268718835, ""HCP_A3#2"": 0.0022084296220889134, ""HCP_A3#3"": 0.0014587416458332614}",0.8,0.005,873.0
0.8,0.1,0.07,0.025,0.005,"{""BCC_B2#1"": 0.9892344668669324, ""C15_LAVES#1"": 0.006395685198769245, ""FCC_L12#1"": 0.0006843237603724732, ""HCP_A3#2"": 0.002218468726816843, ""HCP_A3#3"": 0.0014670554471089053}",0.8,0.005,873.0
0.8,0.1,0.075,0.02,0.005,"{""BCC_B2#1"": 0.9894586550898176, ""C15_LAVES#1"": 0.006151846080678913, ""FCC_L12#1"": 0.0006848752721992172, ""HCP_A3#2"": 0.0022286849904315387, ""HCP_A3#3"": 0.001475938566872525}",0.8,0.005,873.0
0.8,0.1,0.08,0.015,0.005,"{""BCC_B2#1"": 0.9897083495552205, ""C15_LAVES#1"": 0.005881804024635118, ""FCC_L12#1"": 0.0006854376600190645, ""HCP_A3#2"": 0.0022390707581909797, ""HCP_A3#3"": 0.0014853380019345106}",0.8,0.005,873.0
0.8,0.1,0.085,0.01,0.005,"{""BCC_B2#1"": 0.9899861340550238, ""C15_LAVES#1"": 0.005583060128543643, ""FCC_L12#1"": 0.0006860105908721631, ""HCP_A3#2"": 0.002249618768584331, ""HCP_A3#3"": 0.0014951764569759495}",0.8,0.005,873.0
0.8,0.1,0.09,0.005,0.005,"{""BCC_B2#1"": 0.9902949031279906, ""C15_LAVES#1"": 0.005252836767585388, ""FCC_L12#1"": 0.0006865936965441359, ""HCP_A3#2"": 0.002260321981509691, ""HCP_A3#3"": 0.0015053444263700224}",0.8,0.005,873.0
0.8,0.1,0.095,0.0,0.005,"{""BCC_B2#1"": 0.9906379025644866, ""C15_LAVES#1"": 0.004888048090252673, ""FCC_L12#1"": 0.0006871865697112839, ""HCP_A3#2"": 0.002271173430050473, ""HCP_A3#3"": 0.0015156893454990822}",0.8,0.005,873.0
0.8,0.105,0.0,0.09,0.005,"{""BCC_B2#1"": 0.9891869366462598, ""C15_LAVES#1"": 0.007340197422852844, ""FCC_L12#1"": 0.0006775293815904903, ""HCP_A3#2"": 0.002090450553020261, ""ZRO2_MONO#1"": 0.0007048859962766876}",0.8,0.005,873.0
0.8,0.105,0.005,0.085,0.005,"{""BCC_B2#1"": 0.9892186540072373, ""C15_LAVES#1"": 0.007300593133361299, ""FCC_L12#1"": 0.0006778929217719104, ""HCP_A3#2"": 0.0020980005116832423, ""ZRO2_MONO#1"": 0.0007048594259467493}",0.8,0.005,873.0
0.8,0.105,0.01,0.08,0.005,"{""BCC_B2#1"": 0.9892583675392028, ""C15_LAVES#1"": 0.007252733697885014, ""FCC_L12#1"": 0.0006782785302294461, ""HCP_A3#2"": 0.002105794138923788, ""ZRO2_MONO#1"": 0.0007048260937589495}",0.8,0.005,873.0
0.8,0.105,0.015,0.075,0.005,"{""BCC_B2#1"": 0.9893068386413608, ""C15_LAVES#1"": 0.007195866172742541, ""FCC_L12#1"": 0.0006786849218476642, ""HCP_A3#2"": 0.002113826861474506, ""ZRO2_MONO#1"": 0.0007047834025746394}",0.8,0.005,873.0
0.8,0.105,0.02,0.07,0.005,"{""BCC_B2#1"": 0.989364863608895, ""C15_LAVES#1"": 0.007129203585045637, ""FCC_L12#1"": 0.000679110907471486, ""HCP_A3#2"": 0.0021220939761878626, ""ZRO2_MONO#1"": 0.0007047279224000445}",0.8,0.005,873.0
0.8,0.105,0.025,0.065,0.005,"{""BCC_B2#1"": 0.9894332839275428, ""C15_LAVES#1"": 0.007051913615109251, ""FCC_L12#1"": 0.0006795553881332705, ""HCP_A3#2"": 0.0021305907195882665, ""ZRO2_MONO#1"": 0.0007046563496262003}",0.8,0.005,873.0
0.8,0.105,0.03,0.06,0.005,"{""BCC_B2#1"": 0.9895130014559331, ""C15_LAVES#1"": 0.006963106722781732, ""FCC_L12#1"": 0.0006800173504224502, ""HCP_A3#2"": 0.0021393123341028122, ""ZRO2_MONO#1"": 0.0007045621367600931}",0.8,0.005,873.0
0.8,0.105,0.035,0.055,0.005,"{""BCC_B2#1"": 0.9896049895792939, ""C15_LAVES#1"": 0.006861823927983524, ""FCC_L12#1"": 0.0006804958575440533, ""HCP_A3#2"": 0.002148254116349717, ""ZRO2_MONO#1"": 0.0007044365188284123}",0.8,0.005,873.0
0.8,0.105,0.04,0.05,0.005,"{""BCC_B2#1"": 0.9897103049973148, ""C15_LAVES#1"": 0.006747024311047199, ""FCC_L12#1"": 0.000680990039661436, ""HCP_A3#2"": 0.002157411459630754, ""ZRO2_MONO#1"": 0.0007042691923457124}",0.8,0.005,873.0
0.8,0.105,0.045,0.045,0.005,"{""BCC_B2#1"": 0.989830105184732, ""C15_LAVES#1"": 0.006617571930498902, ""FCC_L12#1"": 0.0006814990870937679, ""HCP_A3#2"": 0.0021667799016400102, ""ZRO2_MONO#1"": 0.0007040438960351645}",0.8,0.005,873.0
0.8,0.105,0.05,0.04,0.005,"{""BCC_B2#1"": 0.9899656601332257, ""C15_LAVES#1"": 0.006472222713296318, ""FCC_L12#1"": 0.0006820222388942692, ""HCP_A3#2"": 0.0021763551539934574, ""ZRO2_MONO#1"": 0.0007037397605900884}",0.8,0.005,873.0
0.8,0.105,0.055,0.035,0.005,"{""BCC_B2#1"": 0.9886883406732361, ""C15_LAVES#1"": 0.006997982618232076, ""FCC_L12#1"": 0.000682414226451885, ""HCP_A3#2"": 0.002185925385714558, ""HCP_A3#3"": 0.0014453370963655413}",0.8,0.005,873.0
0.8,0.105,0.06,0.03,0.005,"{""BCC_B2#1"": 0.9888515989286889, ""C15_LAVES#1"": 0.0068171297146246415, ""FCC_L12#1"": 0.0006829306973523074, ""HCP_A3#2"": 0.0021956668765944327, ""HCP_A3#3"": 0.0014526737827396923}",0.8,0.005,873.0
0.8,0.105,0.065,0.025,0.005,"{""BCC_B2#1"": 0.9890347218071757, ""C15_LAVES#1"": 0.00661557181928931, ""FCC_L12#1"": 0.0006834590972849363, ""HCP_A3#2"": 0.002205599247666866, ""HCP_A3#3"": 0.0014606480285835222}",0.8,0.005,873.0
0.8,0.105,0.07,0.02,0.005,"{""BCC_B2#1"": 0.9892396175350209, ""C15_LAVES#1"": 0.006391434577990328, ""FCC_L12#1"": 0.0006839991594573898, ""HCP_A3#2"": 0.00221571313471928, ""HCP_A3#3"": 0.0014692355928120886}",0.8,0.005,873.0
0.8,0.105,0.075,0.015,0.005,"{""BCC_B2#1"": 0.9894684248216203, ""C15_LAVES#1"": 0.00614262831726895, ""FCC_L12#1"": 0.0006845505993892393, ""HCP_A3#2"": 0.002226000043365779, ""HCP_A3#3"": 0.0014783962183554816}",0.8,0.005,873.0
0.8,0.105,0.08,0.01,0.005,"{""BCC_B2#1"": 0.9897235400631309, ""C15_LAVES#1"": 0.005866825753825091, ""FCC_L12#1"": 0.0006851131082692133, ""HCP_A3#2"": 0.002236452041457045, ""HCP_A3#3"": 0.0014880690333177425}",0.8,0.005,873.0
0.8,0.105,0.085,0.005,0.005,"{""BCC_B2#1"": 0.9900076492938218, ""C15_LAVES#1"": 0.005561436739041402, ""FCC_L12#1"": 0.0006856863472595217, ""HCP_A3#2"": 0.0022470615514151946, ""HCP_A3#3"": 0.0014981660684620578}",0.8,0.005,873.0
0.8,0.105,0.09,0.0,0.005,"{""BCC_B2#1"": 0.9903237653811718, ""C15_LAVES#1"": 0.005223580169716329, ""FCC_L12#1"": 0.0006862699427106411, ""HCP_A3#2"": 0.0022578211894824455, ""HCP_A3#3"": 0.001508563316918923}",0.8,0.005,873.0
0.8,0.11,0.0,0.085,0.005,"{""BCC_B2#1"": 0.9891826828490536, ""C15_LAVES#1"": 0.007347942818419263, ""FCC_L12#1"": 0.0006772801779830881, ""HCP_A3#2"": 0.0020872090490460663, ""ZRO2_MONO#1"": 0.0007048851054979604}",0.8,0.005,873.0
0.8,0.11,0.005,0.08,0.005,"{""BCC_B2#1"": 0.9892135655557301, ""C15_LAVES#1"": 0.007309092807829004, ""FCC_L12#1"": 0.000677639137843242, ""HCP_A3#2"": 0.0020948453952846367, ""ZRO2_MONO#1"": 0.0007048571033129089}",0.8,0.005,873.0
0.8,0.11,0.01,0.075,0.005,"{""BCC_B2#1"": 0.9892526928752532, ""C15_LAVES#1"": 0.007261736852738527, ""FCC_L12#1"": 0.0006780212851658109, ""HCP_A3#2"": 0.002102727753436415, ""ZRO2_MONO#1"": 0.0007048212334061723}",0.8,0.005,873.0
0.8,0.11,0.015,0.07,0.005,"{""BCC_B2#1"": 0.9893008534476442, ""C15_LAVES#1"": 0.007205095915077211, ""FCC_L12#1"": 0.0006784251639139018, ""HCP_A3#2"": 0.0021108510158455765, ""ZRO2_MONO#1"": 0.0007047744575193173}",0.8,0.005,873.0
0.8,0.11,0.02,0.065,0.005,"{""BCC_B2#1"": 0.9893588678297481, ""C15_LAVES#1"": 0.0071383585759848085, ""FCC_L12#1"": 0.0006788494363905312, ""HCP_A3#3"": 0.0021192099510007143, ""ZRO2_MONO#1"": 0.0007047142068758449}",0.8,0.005,873.0
0.8,0.11,0.025,0.06,0.005,"{""BCC_B2#1"": 0.989427604983027, ""C15_LAVES#1"": 0.007060668651700437, ""FCC_L12#1"": 0.0006792928783730672, ""HCP_A3#3"": 0.0021277992868914725, ""ZRO2_MONO#1"": 0.0007046342000078963}",0.8,0.005,873.0
0.8,0.11,0.03,0.055,0.005,"{""BCC_B2#1"": 0.9895079907086599, ""C15_LAVES#1"": 0.006971112248078008, ""FCC_L12#1"": 0.0006797543665408283, ""HCP_A3#3"": 0.0021366137609715578, ""ZRO2_MONO#1"": 0.000704528915749499}",0.8,0.005,873.0
0.8,0.11,0.035,0.05,0.005,"{""BCC_B2#1"": 0.9896010264476541, ""C15_LAVES#1"": 0.006868704579410637, ""FCC_L12#1"": 0.0006802328715819569, ""HCP_A3#3"": 0.0021456481815502215, ""ZRO2_MONO#1"": 0.0007043879198030293}",0.8,0.005,873.0
0.8,0.11,0.04,0.045,0.005,"{""BCC_B2#1"": 0.9897078003990654, ""C15_LAVES#1"": 0.006752376621792854, ""FCC_L12#1"": 0.0006807274451530005, ""HCP_A3#3"": 0.0021548974651133994, ""ZRO2_MONO#1"": 0.0007041980688751805}",0.8,0.005,873.0
0.8,0.11,0.045,0.04,0.005,"{""BCC_B2#1"": 0.9898295026049446, ""C15_LAVES#1"": 0.006620961462714759, ""FCC_L12#1"": 0.0006812372087589108, ""HCP_A3#3"": 0.0021643566750664547, ""ZRO2_MONO#1"": 0.0007039420485156826}",0.8,0.005,873.0
0.8,0.11,0.05,0.035,0.005,"{""BCC_B2#1"": 0.989343725801828, ""C15_LAVES#1"": 0.006774488660374235, ""FCC_L12#1"": 0.0006817029684285552, ""HCP_A3#2"": 0.0006304681958672057, ""HCP_A3#3"": 0.0021739487657071056, ""ZRO2_MONO#1"": 0.0003956656077951613}",0.8,0.005,873.0
0.8,0.11,0.055,0.03,0.005,"{""BCC_B2#1"": 0.9886908863562495, ""C15_LAVES#1"": 0.006996663428551608, ""FCC_L12#1"": 0.0006821366252986944, ""HCP_A3#2"": 0.0014467872367996222, ""HCP_A3#3"": 0.0021835263531006428}",0.8,0.005,873.0
0.8,0.11,0.06,0.025,0.005,"{""BCC_B2#1"": 0.9888573553248957, ""C15_LAVES#1"": 0.006812248618534221, ""FCC_L12#1"": 0.0006826524949680546, ""HCP_A3#2"": 0.0014543882567764816, ""HCP_A3#3"": 0.0021933553048252103}",0.8,0.005,873.0
0.8,0.11,0.065,0.02,0.005,"{""BCC_B2#1"": 0.989044307113547, ""C15_LAVES#1"": 0.006606499957428652, ""FCC_L12#1"": 0.0006831804834818908, ""HCP_A3#2"": 0.001462640843882128, ""HCP_A3#3"": 0.0022033716016603825}",0.8,0.005,873.0
0.8,0.11,0.07,0.015,0.005,"{""BCC_B2#1"": 0.9892537221978802, ""C15_LAVES#1"": 0.006377475753112475, ""FCC_L12#1"": 0.0006837203156608792, ""HCP_A3#2"": 0.0014715160459823056, ""HCP_A3#3"": 0.0022135656873640904}",0.8,0.005,873.0
0.8,0.11,0.075,0.01,0.005,"{""BCC_B2#1"": 0.9894878223172792, ""C15_LAVES#1"": 0.006123009956245912, ""FCC_L12#1"": 0.0006842716999873003, ""HCP_A3#2"": 0.0014809672307521055, ""HCP_A3#3"": 0.002223928795735813}",0.8,0.005,873.0
0.8,0.11,0.08,0.005,0.005,"{""BCC_B2#1"": 0.9897490995640055, ""C15_LAVES#1"": 0.005840688582250253, ""FCC_L12#1"": 0.0006848343215155604, ""HCP_A3#2"": 0.0014909248578466538, ""HCP_A3#3"": 0.0022344526743818243}",0.8,0.005,873.0
0.8,0.11,0.085,0.0,0.005,"{""BCC_B2#1"": 0.9900403504785809, ""C15_LAVES#1"": 0.005527823138305404, ""FCC_L12#1"": 0.000685407835883234, ""HCP_A3#2"": 0.0015012891534400819, ""HCP_A3#3"": 0.0022451293937904146}",0.8,0.005,873.0
0.8,0.115,0.0,0.08,0.005,"{""BCC_B2#1"": 0.9891817051401989, ""C15_LAVES#1"": 0.007351913559162733, ""FCC_L12#1"": 0.00067706837367852, ""HCP_A3#3"": 0.002084430033093045, ""ZRO2_MONO#1"": 0.0007048828938667197}",0.8,0.005,873.0
0.8,0.115,0.005,0.075,0.005,"{""BCC_B2#1"": 0.9892119521471708, ""C15_LAVES#1"": 0.00731361454184992, ""FCC_L12#1"": 0.00067742319362725, ""HCP_A3#3"": 0.002092157362513708, ""ZRO2_MONO#1"": 0.00070485275483828}",0.8,0.005,873.0
0.8,0.115,0.01,0.07,0.005,"{""BCC_B2#1"": 0.9892507095326953, ""C15_LAVES#1"": 0.007266541185274483, ""FCC_L12#1"": 0.0006778023060678214, ""HCP_A3#3"": 0.0021001332954083203, ""ZRO2_MONO#1"": 0.0007048136805539429}",0.8,0.005,873.0
0.8,0.115,0.015,0.065,0.005,"{""BCC_B2#1"": 0.989298794625423, ""C15_LAVES#1"": 0.007209886448112937, ""FCC_L12#1"": 0.0006782040764426371, ""HCP_A3#2"": 0.0021083521623935716, ""ZRO2_MONO#1"": 0.0007047626876275531}",0.8,0.005,873.0
0.8,0.115,0.02,0.06,0.005,"{""BCC_B2#1"": 0.9893570558884384, ""C15_LAVES#1"": 0.007142812981355636, ""FCC_L12#1"": 0.0006786270149152228, ""HCP_A3#3"": 0.002116808187398098, ""ZRO2_MONO#1"": 0.0007046959278924924}",0.8,0.005,873.0
0.8,0.115,0.025,0.055,0.005,"{""BCC_B2#1"": 0.9894263891593565, ""C15_LAVES#1"": 0.007064439177521456, ""FCC_L12#1"": 0.000679069767205399, ""HCP_A3#3"": 0.0021254955694558196, ""ZRO2_MONO#1"": 0.000704606326460701}",0.8,0.005,873.0
